,NCESSCH,TITLEI,LEAID,G12,SCHOOL_LEVEL,TOTFRL,FTE,STUTERATIO,TOTMENROL,TOTFENROL,PCT_MEN,PCT_FEN,PCT_FRL,SCHOOL_TYPE,STNAM,FIPST,ALL_RATE,ALL_COHORT,MAM_COHORT,MAS_COHORT,MBL_COHORT,MHI_COHORT,MTR_COHORT,MWH_COHORT,CWD_COHORT,ECD_COHORT,FCS_COHORT,HOM_COHORT,LEP_COHORT,Success_Rate,PPCSTOT,MATH_NUM,MATH_PCT,READ_NUM,READ_PCT
10956,360606000389,Yes,3606060,211,High,31,70.13999939,11.3,414,376,0.5240506329,0.5240506329,0.03924050633,1,NEW YORK,36,99,205,0,12,1,6,0,186,25,5,0,0,0,1,35160,40.50417174,95,50.59406569,95
10957,360699000488,Not Applicable,3606990,296,High,61,108.1200027,11.5,642,605,0.5148356055,0.5148356055,0.04891740176,1,NEW YORK,36,99,343,0,42,3,22,10,266,38,24,0,0,0,1,31018,40.50417174,95,50.59406569,95
10958,360858000659,Yes,3608580,112,High,64,37.86000061,13.4,240,266,0.4743083004,0.4743083004,0.1264822134,1,NEW YORK,36,95,137,0,3,4,14,2,114,8,13,0,0,1,1,26063,40.50417174,95,50.59406569,95
10959,360912000702,Not Applicable,3609120,130,High,69,33.81999969,13.8,252,216,0.5384615385,0.5384615385,0.1474358974,1,NEW YORK,36,95,112,0,13,6,23,9,61,15,24,0,0,1,1,29379,40.50417174,95,50.59406569,95
10960,361008000785,Yes,3610080,222,High,11,71,13.8,500,481,0.5096839959,0.5096839959,0.01121304791,1,NEW YORK,36,95,229,1,15,9,30,1,173,26,3,0,0,1,1,25145,40.50417174,95,50.59406569,95
10961,361020004509,Yes,3610200,148,High,3,76.43000031,12.6,496,470,0.5134575569,0.5134575569,0.003105590062,1,NEW YORK,36,95,153,0,45,4,11,6,87,13,0,0,0,0,1,26351,40.50417174,95,50.59406569,95
10962,361065000837,Yes,3610650,68,High,0,37.20999908,12.3,213,245,0.4650655022,0.4650655022,0,1,NEW YORK,36,90,84,0,5,28,42,1,8,12,47,1,1,6,1,30901,40.50417174,90,50.59406569,90
10963,361272001050,Yes,3612720,133,High,445,58.99000168,12.5,382,354,0.5190217391,0.5190217391,0.6046195652,1,NEW YORK,36,85,116,0,11,57,34,1,13,22,67,0,3,2,1,37071,40.50417174,85,50.59406569,90
10964,361374001122,Yes,3613740,272,High,240,91.31999969,12,543,552,0.495890411,0.495890411,0.2191780822,1,NEW YORK,36,99,268,0,15,7,52,4,190,25,53,0,2,5,1,30368,40.50417174,90,50.59406569,95
10965,361395001131,Yes,3613950,121,High,33,43.5,11.6,263,242,0.5207920792,0.5207920792,0.06534653465,1,NEW YORK,36,95,122,0,7,4,12,5,94,19,8,0,0,0,1,28290,40.50417174,95,50.59406569,95
10966,361419001165,Yes,3614190,192,High,197,68.51000214,11.8,394,414,0.4876237624,0.4876237624,0.2438118812,1,NEW YORK,36,95,182,0,9,10,45,4,114,14,41,0,1,2,1,30820,40.50417174,90,50.59406569,95
10967,361545001313,Not Applicable,3615450,138,High,55,49.02000046,11.2,288,261,0.5245901639,0.5245901639,0.1001821494,1,NEW YORK,36,95,123,0,15,8,12,0,88,11,10,0,0,1,1,31427,40.50417174,95,50.59406569,95
10968,361608001390,Not Applicable,3616080,253,High,67,83.62000275,12.5,518,531,0.4938036225,0.4938036225,0.06387035272,1,NEW YORK,36,99,293,1,7,0,26,15,244,32,16,0,0,3,1,34788,40.50417174,95,50.59406569,95
10969,361662001475,Not Applicable,3616620,235,High,211,76.41000366,13,497,500,0.4984954865,0.4984954865,0.2116349047,1,NEW YORK,36,96,246,0,15,4,38,2,187,39,57,0,0,0,1,26007,40.50417174,95,50.59406569,95
10970,361662001479,Yes,3616620,239,High,225,64.61000061,14.2,458,458,0.5,0.5,0.2456331878,1,NEW YORK,36,96,239,0,6,21,46,1,165,34,62,0,2,1,1,26007,40.50417174,95,50.59406569,95
10971,361824001648,Not Applicable,3618240,401,High,284,113.2399979,14.3,831,785,0.5142326733,0.5142326733,0.1757425743,1,NEW YORK,36,93,384,0,20,13,87,4,260,46,72,0,3,11,1,23541,40.50417174,95,50.59406569,97
10972,361995001822,Not Applicable,3619950,316,High,410,111.6100006,12.4,719,665,0.5195086705,0.5195086705,0.2962427746,1,NEW YORK,36,85,358,0,16,13,118,6,205,38,115,0,1,45,1,33012,40.50417174,94,50.59406569,96
10973,362010000365,Yes,3620100,44,High,63,6.010000229,13.3,53,27,0.6625,0.6625,0.7875,0,NEW YORK,36,25,72,0,0,61,8,1,2,12,54,1,14,0,0,29329,40.50417174,40,50.59406569,60
10974,362010001839,Yes,3620100,298,High,1150,73.51000214,20.8,822,707,0.5376062786,0.5376062786,0.7521255723,1,NEW YORK,36,65,297,0,4,238,40,1,14,65,243,2,33,19,0,29329,40.50417174,77,50.59406569,85
10975,362010005949,Yes,3620100,174,High,522,50.00999832,13.7,291,395,0.4241982507,0.4241982507,0.7609329446,1,NEW YORK,36,80,178,0,1,129,39,0,9,21,153,0,16,5,1,29329,40.50417174,85,50.59406569,90
10976,362016001849,Yes,3620160,112,High,34,46.81999969,11.5,270,268,0.5018587361,0.5018587361,0.06319702602,1,NEW YORK,36,95,152,0,8,1,11,1,131,21,8,0,0,1,1,27792,40.50417174,95,50.59406569,95
10977,362049001900,Yes,3620490,699,High,1480,177.3600006,18.8,1765,1566,0.5298709096,0.5298709096,0.4443110177,1,NEW YORK,36,81,817,1,35,202,350,3,226,117,426,0,9,47,1,23768,40.50417174,88,50.59406569,92
10978,362118002991,Not Applicable,3621180,92,High,78,61.81999969,10.1,305,321,0.4872204473,0.4872204473,0.124600639,1,NEW YORK,36,95,93,0,6,2,9,4,72,7,16,0,0,1,1,37169,40.50417174,95,50.59406569,95
10979,362202003121,Not Applicable,3622020,398,High,807,99.81999969,15.6,798,764,0.5108834827,0.5108834827,0.5166453265,1,NEW YORK,36,77,356,0,9,49,189,4,105,68,196,0,4,35,1,23745,40.50417174,93,50.59406569,92
10980,362265003181,Yes,3622650,260,High,601,67,15.6,536,512,0.5114503817,0.5114503817,0.5734732824,1,NEW YORK,36,70,259,0,6,73,153,4,23,49,195,0,29,30,1,24002,40.50417174,85,50.59406569,85
10981,362268003188,Yes,3622680,214,High,96,58.02000046,15.7,453,456,0.498349835,0.498349835,0.1056105611,1,NEW YORK,36,96,214,0,9,13,53,6,133,24,22,0,0,0,1,23760,40.50417174,95,50.59406569,95
10982,362331003265,Not Applicable,3623310,141,High,91,49.52999878,11.7,319,262,0.5490533563,0.5490533563,0.156626506,1,NEW YORK,36,90,144,0,12,2,14,0,116,23,25,0,0,4,1,26738,40.50417174,95,50.59406569,95
10983,362346003278,Yes,3623460,298,High,1072,96.69000244,15.9,797,740,0.5185426155,0.5185426155,0.6974625895,1,NEW YORK,36,82,366,0,4,21,291,3,47,34,263,0,28,65,1,20059,40.50417174,89,50.59406569,94
10984,362463003350,Yes,3624630,121,High,6,34.50999832,13.6,246,222,0.5256410256,0.5256410256,0.01282051282,1,NEW YORK,36,95,122,0,7,0,3,0,112,14,1,0,0,0,1,27594,40.50417174,95,50.59406569,95
10985,362526003492,Yes,3625260,225,High,21,71.61000061,14,501,500,0.5004995005,0.5004995005,0.02097902098,1,NEW YORK,36,99,260,0,16,4,27,0,213,15,6,0,0,0,1,26044,40.50417174,95,50.59406569,95
10986,362529003496,Yes,3625290,118,High,70,25.29999924,18.3,234,228,0.5064935065,0.5064935065,0.1515151515,1,NEW YORK,36,95,120,0,7,4,24,9,76,17,30,0,0,0,1,23623,40.50417174,95,50.59406569,95
10987,362595003566,Not Applicable,3625950,371,High,0,131.1999969,11.7,767,763,0.5013071895,0.5013071895,0,1,NEW YORK,36,99,381,0,67,5,26,22,261,38,0,0,0,2,1,29937,40.50417174,99,50.59406569,99
10988,362718003703,Not Applicable,3627180,261,High,107,89.22000122,12.2,543,543,0.5,0.5,0.0985267035,1,NEW YORK,36,98,271,0,18,2,14,1,236,29,24,0,0,2,1,28494,40.50417174,95,50.59406569,95
10989,362865003889,Not Applicable,3628650,204,High,453,53.38999939,15.9,411,439,0.4835294118,0.4835294118,0.5329411765,1,NEW YORK,36,90,203,0,4,11,120,1,67,25,118,0,13,15,1,25661,40.50417174,95,50.59406569,95
10990,362904003923,Yes,3629040,56,High,70,17.51000023,16,156,125,0.5551601423,0.5551601423,0.2491103203,1,NEW YORK,36,90,75,0,2,12,11,0,50,6,25,0,0,4,1,26489,40.50417174,90,50.59406569,90
10991,362940004537,Yes,3629400,122,High,84,36.00999832,12.6,210,244,0.4625550661,0.4625550661,0.1850220264,1,NEW YORK,36,95,145,0,11,10,34,3,87,10,23,1,0,2,1,31785,40.50417174,95,50.59406569,95
10992,363126004188,Not Applicable,3631260,547,High,1309,122.3000031,18.3,1084,1154,0.4843610366,0.4843610366,0.5848972297,1,NEW YORK,36,89,540,0,13,90,280,8,149,82,297,1,9,19,1,28662,40.50417174,90,50.59406569,95
10993,363192000448,Yes,3631920,248,High,623,59.00999832,16.9,608,392,0.608,0.608,0.623,1,NEW YORK,36,85,223,0,5,48,153,1,16,29,207,0,2,11,1,21879,40.50417174,90,50.59406569,90
10994,363192004243,Yes,3631920,263,High,672,63,16.8,490,570,0.4622641509,0.4622641509,0.6339622642,1,NEW YORK,36,83,253,1,23,75,129,5,20,48,231,0,4,18,1,21879,40.50417174,80,50.59406569,95
10995,363192004245,Yes,3631920,265,High,710,57.00999832,20.3,589,567,0.5095155709,0.5095155709,0.6141868512,1,NEW YORK,36,88,281,2,5,53,189,2,30,62,247,0,5,19,1,21879,40.50417174,90,50.59406569,90
10996,363192004250,Yes,3631920,259,High,564,60,16.5,560,429,0.5662285137,0.5662285137,0.570273003,1,NEW YORK,36,78,211,1,9,60,126,1,14,35,191,0,3,17,1,21879,40.50417174,85,50.59406569,95
10997,363192004251,Yes,3631920,256,High,512,80.01999664,13.9,619,490,0.558160505,0.558160505,0.4616771867,1,NEW YORK,36,95,281,0,16,32,157,4,72,46,236,0,2,2,1,21879,40.50417174,90,50.59406569,95
10998,363192004574,Yes,3631920,336,High,470,68,17.6,478,722,0.3983333333,0.3983333333,0.3916666667,1,NEW YORK,36,94,296,1,64,33,140,2,56,15,226,0,1,16,1,21879,40.50417174,93,50.59406569,92
10999,363192006001,Yes,3631920,114,High,469,48.00999832,16.6,432,366,0.5413533835,0.5413533835,0.5877192982,1,NEW YORK,36,75,103,0,2,37,56,0,8,14,91,0,2,7,1,21879,40.50417174,80,50.59406569,95
11000,363198004284,Yes,3631980,299,High,130,87.62000275,12.9,582,546,0.5159574468,0.5159574468,0.115248227,1,NEW YORK,36,97,320,0,11,9,38,6,256,40,44,0,1,1,1,26086,40.50417174,95,50.59406569,95
11001,360000304543,Yes,3600003,33,High,123,18.03000069,13.3,124,115,0.5188284519,0.5188284519,0.5146443515,1,NEW YORK,36,80,45,1,1,0,0,1,42,8,27,0,0,0,1,24375,34,90,32,90
11002,360647000428,Yes,3606470,97,High,153,28.02000046,14.5,208,199,0.5110565111,0.5110565111,0.3759213759,1,NEW YORK,36,85,84,0,0,0,0,0,84,20,30,0,6,0,1,20642,40.50417174,95,50.59406569,95
11003,360771000553,Yes,3607710,25,High,92,13.02000046,10.1,66,66,0.5,0.5,0.696969697,1,NEW YORK,36,80,24,0,1,0,0,3,20,2,12,0,2,0,1,29525,40.50417174,80,50.59406569,80
11004,361236001002,Yes,3612360,84,High,245,33.04000092,13.4,236,206,0.5339366516,0.5339366516,0.5542986425,1,NEW YORK,36,80,119,0,0,1,3,1,114,23,68,0,5,1,1,21001,40.50417174,95,50.59406569,85
11005,361809001618,Yes,3618090,53,High,145,26.67000008,13.9,186,184,0.5027027027,0.5027027027,0.3918918919,1,NEW YORK,36,90,54,1,0,0,0,0,53,7,16,0,2,0,1,20140,40.50417174,90,50.59406569,90
11006,361866001695,Yes,3618660,188,High,459,58.04999924,14,404,411,0.4957055215,0.4957055215,0.563190184,1,NEW YORK,36,82,236,37,3,3,3,0,190,37,132,0,15,0,1,19307,40.50417174,90,50.59406569,95
11007,362136003045,Yes,3621360,63,High,138,19.52000046,14,133,141,0.4854014599,0.4854014599,0.503649635,1,NEW YORK,36,80,71,2,2,1,0,0,66,11,35,0,4,0,1,21905,40.50417174,90,50.59406569,90
11008,362166004325,Yes,3621660,111,High,381,54.04999924,13.1,367,342,0.5176304654,0.5176304654,0.5373765867,1,NEW YORK,36,95,101,0,0,0,2,0,99,10,53,1,3,0,1,24021,40.50417174,95,50.59406569,95
11009,362244003158,Yes,3622440,35,High,74,11.98999977,17.4,115,94,0.5502392344,0.5502392344,0.3540669856,1,NEW YORK,36,90,43,0,0,0,0,0,43,6,20,0,6,0,1,24791,40.50417174,90,50.59406569,90
11010,362367003301,Yes,3623670,95,High,121,28.03000069,14.2,209,190,0.5238095238,0.5238095238,0.3032581454,1,NEW YORK,36,95,98,0,4,1,2,2,89,8,29,0,6,0,1,20725,40.50417174,95,50.59406569,90
11011,362796003791,Yes,3627960,94,High,158,19.62000084,15.5,143,161,0.4703947368,0.4703947368,0.5197368421,1,NEW YORK,36,85,81,5,1,0,2,0,73,10,43,0,7,0,1,19262,40.50417174,95,50.59406569,85
11012,360001500053,Not Applicable,3600015,82,High,233,52.04000092,12.6,336,322,0.5106382979,0.5106382979,0.3541033435,1,NEW YORK,36,95,80,0,1,1,2,0,76,10,29,0,1,0,1,16817,82,95,82,95
11013,360002404324,Not Applicable,3600024,66,High,148,21.87999916,13.3,156,135,0.5360824742,0.5360824742,0.5085910653,1,NEW YORK,36,90,63,0,1,0,0,0,62,11,32,0,3,0,1,20997,64,95,64,95
11014,360897000686,Not Applicable,3608970,192,High,343,60.38999939,12.3,381,364,0.511409396,0.511409396,0.4604026846,1,NEW YORK,36,90,172,1,2,1,2,0,166,13,88,0,1,1,1,18769,40.50417174,95,50.59406569,95
11015,361053004318,Not Applicable,3610530,38,High,118,18.68000031,17.8,163,170,0.4894894895,0.4894894895,0.3543543544,1,NEW YORK,36,90,43,4,1,0,4,0,34,4,11,0,0,0,1,17861,40.50417174,90,50.59406569,90
11016,361149000905,Yes,3611490,42,High,144,26.02000046,10.3,148,121,0.5501858736,0.5501858736,0.5353159851,1,NEW YORK,36,90,53,0,0,0,1,1,51,5,28,0,0,0,1,26535,40.50417174,90,50.59406569,90
11017,361239001007,Yes,3612390,95,High,204,35.04999924,10,167,183,0.4771428571,0.4771428571,0.5828571429,1,NEW YORK,36,90,101,16,0,1,3,6,75,11,65,0,1,0,1,25351,40.50417174,95,50.59406569,90
11018,362172003082,Not Applicable,3621720,154,High,350,47.88999939,15.8,406,353,0.534914361,0.534914361,0.4611330698,1,NEW YORK,36,80,162,1,5,12,3,7,134,26,87,0,2,0,1,18956,40.50417174,90,50.59406569,85
11019,362364003298,Yes,3623640,73,High,193,34.04000092,14,224,252,0.4705882353,0.4705882353,0.4054621849,1,NEW YORK,36,90,64,1,0,1,0,0,62,10,33,0,2,0,1,15986,40.50417174,95,50.59406569,90
11020,362409003321,Yes,3624090,64,High,176,36.02999878,10.9,194,198,0.4948979592,0.4948979592,0.4489795918,1,NEW YORK,36,85,64,1,1,0,2,0,60,11,36,0,0,0,1,20476,40.50417174,90,50.59406569,90
11021,362544003519,Yes,3625440,85,High,243,44.33000183,9.2,226,182,0.5539215686,0.5539215686,0.5955882353,1,NEW YORK,36,85,68,21,0,1,4,3,39,2,39,0,1,1,1,24510,40.50417174,80,50.59406569,85
11022,360475704757,Yes,3604757,20,High,53,17.51000023,8.9,69,87,0.4423076923,0.4423076923,0.3397435897,1,NEW YORK,36,90,42,0,0,2,0,0,40,4,22,0,0,0,1,23767,40.50417174,80,50.59406569,80
11023,360825000606,Yes,3608250,72,High,73,34.49000168,12.4,201,227,0.4696261682,0.4696261682,0.1705607477,1,NEW YORK,36,85,65,0,2,1,0,0,62,9,17,0,0,0,1,20695,40.50417174,95,50.59406569,95
11024,362178003095,Not Applicable,3621780,109,High,111,52.00999832,9.5,239,257,0.4818548387,0.4818548387,0.2237903226,1,NEW YORK,36,80,130,0,6,11,9,0,104,25,44,0,0,1,1,20117,40.50417174,85,50.59406569,90
11025,362924003934,Yes,3629240,66,High,120,19.06999969,12.2,113,120,0.4849785408,0.4849785408,0.5150214592,1,NEW YORK,36,90,60,0,2,1,5,2,50,8,23,0,1,0,1,23327,40.50417174,90,50.59406569,95
11026,360000904669,Not Applicable,3600009,108,High,160,36.02999878,11.1,201,200,0.5012468828,0.5012468828,0.3990024938,1,NEW YORK,36,90,120,0,1,2,1,1,115,24,46,0,0,0,1,21811,97,95,97,95
11027,360429000185,Yes,3604290,151,High,249,45.50999832,12.9,325,260,0.5555555556,0.5555555556,0.4256410256,1,NEW YORK,36,85,149,0,0,1,6,0,142,28,73,0,8,0,1,23304,40.50417174,90,50.59406569,90
11028,360717000507,Yes,3607170,28,High,58,17.43000031,11.4,100,98,0.5050505051,0.5050505051,0.2929292929,1,NEW YORK,36,80,37,0,0,0,0,0,37,6,7,0,0,0,1,21284,40.50417174,80,50.59406569,80
11029,361617001396,Yes,3616170,77,High,176,25.01000023,13.3,191,142,0.5735735736,0.5735735736,0.5285285285,1,NEW YORK,36,90,88,0,0,1,1,0,86,20,48,0,3,0,1,25506,40.50417174,90,50.59406569,90
11030,362126003024,Not Applicable,3621260,57,High,213,44.52000046,9.5,215,209,0.5070754717,0.5070754717,0.5023584906,1,NEW YORK,36,80,52,0,1,0,0,0,51,9,24,0,0,0,1,24427,40.50417174,90,50.59406569,90
11031,362283003209,Yes,3622830,153,High,439,84.81999969,12,508,506,0.5009861933,0.5009861933,0.432938856,1,NEW YORK,36,85,151,0,1,3,0,2,145,30,55,0,2,0,1,22524,40.50417174,95,50.59406569,90
11032,362328003263,Not Applicable,3623280,130,High,218,40.00999832,13.6,282,262,0.5183823529,0.5183823529,0.4007352941,1,NEW YORK,36,85,149,0,5,17,1,1,125,34,70,1,5,1,1,23083,40.50417174,90,50.59406569,85
11033,362988005598,Not Applicable,3629880,30,High,34,5,12.6,34,29,0.5396825397,0.5396825397,0.5396825397,0,NEW YORK,36,40,20,0,0,1,1,1,17,6,6,0,1,0,0,20789,40.50417174,60,50.59406569,80
11034,362988004018,Not Applicable,3629880,503,High,316,127.8199997,15.5,1013,973,0.5100704935,0.5100704935,0.1591137966,1,NEW YORK,36,95,510,0,29,28,49,3,401,58,84,0,4,5,1,20789,40.50417174,98,50.59406569,97
11035,362988004022,Not Applicable,3629880,447,High,482,115,14.7,853,832,0.506231454,0.506231454,0.2860534125,1,NEW YORK,36,91,448,0,28,37,83,4,296,56,129,1,12,6,1,20789,40.50417174,92,50.59406569,94
11036,360327000088,Not Applicable,3603270,698,High,715,180.25,15.9,1460,1408,0.5090655509,0.5090655509,0.2493026499,1,NEW YORK,36,92,825,0,35,71,80,12,627,94,184,0,7,3,1,23327,40.50417174,95,50.59406569,95
11037,360414000177,Not Applicable,3604140,235,High,385,65.98999786,14.2,467,469,0.4989316239,0.4989316239,0.4113247863,1,NEW YORK,36,80,197,1,4,48,51,9,84,28,100,0,2,5,1,21937,40.50417174,85,50.59406569,90
11038,360650000434,Not Applicable,3606500,123,High,121,43.34000015,11,238,237,0.5010526316,0.5010526316,0.2547368421,1,NEW YORK,36,95,139,0,23,13,16,0,87,15,30,0,0,0,1,27687,40.50417174,95,50.59406569,95
11039,360921000707,Not Applicable,3609210,91,High,222,29.01000023,14.7,242,184,0.5680751174,0.5680751174,0.5211267606,1,NEW YORK,36,85,126,1,1,12,25,0,87,13,71,0,0,9,1,22289,40.50417174,95,50.59406569,95
11040,361518001269,Not Applicable,3615180,335,High,545,85.01000214,14.4,606,619,0.4946938776,0.4946938776,0.4448979592,1,NEW YORK,36,83,319,0,7,48,40,6,218,38,139,7,4,1,1,24263,40.50417174,95,50.59406569,95
11041,362253003173,Not Applicable,3622530,88,High,91,24.12999916,16,209,176,0.5428571429,0.5428571429,0.2363636364,1,NEW YORK,36,90,93,0,3,1,11,0,78,11,17,0,1,3,1,29637,40.50417174,95,50.59406569,95
11042,362304003231,Yes,3623040,67,High,176,49.11999893,10,246,245,0.5010183299,0.5010183299,0.3584521385,1,NEW YORK,36,85,82,1,0,0,8,0,73,11,29,0,0,0,1,31163,40.50417174,95,50.59406569,95
11043,362376003307,Yes,3623760,321,High,813,79.86000061,14.4,605,542,0.5274629468,0.5274629468,0.7088055798,1,NEW YORK,36,56,277,1,5,154,80,11,26,35,199,0,13,16,0,22924,40.50417174,75,50.59406569,80
11044,362424003334,Yes,3624240,167,High,149,47.13000107,14.4,337,340,0.4977843427,0.4977843427,0.2200886263,1,NEW YORK,36,90,166,0,5,4,12,0,145,18,39,1,0,4,1,24937,40.50417174,95,50.59406569,95
11045,362448003345,Yes,3624480,100,High,68,25.01000023,13.7,177,166,0.5160349854,0.5160349854,0.1982507289,1,NEW YORK,36,95,94,0,5,5,4,0,80,14,17,0,0,0,1,29629,40.50417174,95,50.59406569,95
11046,363039004093,Not Applicable,3630390,46,High,78,14,14.5,94,109,0.4630541872,0.4630541872,0.3842364532,1,NEW YORK,36,90,57,0,0,3,9,1,44,5,26,0,1,3,1,28298,40.50417174,80,50.59406569,80
11047,360738000527,Not Applicable,3607380,71,High,212,46.04999924,13.1,285,320,0.4710743802,0.4710743802,0.3504132231,1,NEW YORK,36,95,118,0,5,9,31,1,72,27,34,0,0,0,1,23238,40.50417174,90,50.59406569,90
11048,360843000642,Yes,3608430,267,High,156,70.51000214,15.9,590,528,0.5277280859,0.5277280859,0.1395348837,1,NEW YORK,36,98,263,0,14,16,41,6,186,23,60,0,1,2,1,20189,40.50417174,95,50.59406569,95
11049,361233000995,Not Applicable,3612330,248,High,249,69.48999786,13.8,463,498,0.4817898023,0.4817898023,0.2591050989,1,NEW YORK,36,93,244,1,6,19,38,2,178,35,67,0,4,1,1,23137,40.50417174,95,50.59406569,95
11050,361443001196,Yes,3614430,119,High,118,44.34000015,11.4,255,251,0.5039525692,0.5039525692,0.233201581,1,NEW YORK,36,90,116,1,1,7,24,6,77,10,30,0,5,1,1,26457,40.50417174,90,50.59406569,95
11051,361932001766,Yes,3619320,410,High,1563,147.5099945,15.2,1127,1119,0.5017809439,0.5017809439,0.695903829,1,NEW YORK,36,85,504,3,16,139,250,1,95,82,359,4,21,20,1,21584,40.50417174,92,50.59406569,95
11052,361956001784,Not Applicable,3619560,333,High,294,99.02999878,12.4,630,599,0.5126118796,0.5126118796,0.2392188771,1,NEW YORK,36,94,347,3,4,22,48,0,270,50,96,0,7,2,1,23784,40.50417174,96,50.59406569,95
11053,361965001795,Not Applicable,3619650,592,High,607,144.9799957,16.1,1169,1159,0.5021477663,0.5021477663,0.2607388316,1,NEW YORK,36,94,573,0,38,49,128,3,355,73,117,0,4,11,1,24581,40.50417174,98,50.59406569,99
11054,361968001803,Yes,3619680,322,High,494,110.2300034,12.4,673,697,0.4912408759,0.4912408759,0.3605839416,1,NEW YORK,36,90,379,2,4,51,78,4,240,63,167,3,22,3,1,23638,40.50417174,96,50.59406569,95
11055,362070002910,Yes,3620700,756,High,1954,254.3099976,12.8,1695,1568,0.5194606191,0.5194606191,0.5988354275,1,NEW YORK,36,82,777,1,24,182,383,10,177,83,455,2,43,51,1,24114,40.50417174,85,50.59406569,86
11056,362352003286,Not Applicable,3623520,154,High,374,63.31999969,11.6,397,337,0.5408719346,0.5408719346,0.5095367847,1,NEW YORK,36,88,202,0,4,16,20,1,161,46,116,1,4,1,1,26584,40.50417174,85,50.59406569,95
11057,362532003497,Yes,3625320,57,High,103,40.02000046,10.7,212,217,0.4941724942,0.4941724942,0.2400932401,1,NEW YORK,36,90,48,0,0,4,5,1,38,4,11,0,0,0,1,25695,40.50417174,90,50.59406569,90
11058,362919003930,Not Applicable,3629190,20,High,17,9.800000191,10.2,50,50,0.5,0.5,0.17,1,NEW YORK,36,80,29,0,1,1,7,3,17,3,4,0,1,0,1,50804,40.50417174,80,50.59406569,80
11059,362997004034,Yes,3629970,332,High,202,90.31999969,14.4,656,641,0.5057825752,0.5057825752,0.1557440247,1,NEW YORK,36,97,330,0,4,20,31,2,273,44,69,0,1,0,1,23344,40.50417174,93,50.59406569,97
11060,363003004040,Yes,3630030,365,High,317,99.76999664,14.5,746,700,0.5159059474,0.5159059474,0.2192254495,1,NEW YORK,36,94,337,0,13,28,69,1,226,40,78,0,9,3,1,22393,40.50417174,96,50.59406569,97
11061,362301003228,Yes,3623010,435,High,741,110.0400009,15.6,900,819,0.5235602094,0.5235602094,0.4310645724,1,NEW YORK,36,92,401,0,14,50,76,5,256,60,162,0,5,6,1,21526,40.50417174,95,50.59406569,95
11062,360366000119,Yes,3603660,58,High,77,23.01000023,14,168,154,0.5217391304,0.5217391304,0.2391304348,1,NEW YORK,36,90,83,0,0,3,1,3,76,2,17,0,3,0,1,17050,40.50417174,90,50.59406569,90
11063,360618000399,Yes,3606180,63,High,78,20.98999977,11.5,141,100,0.5850622407,0.5850622407,0.3236514523,1,NEW YORK,36,95,81,0,1,3,0,0,77,6,21,0,1,0,1,20657,40.50417174,90,50.59406569,90
11064,360879000667,Yes,3608790,114,High,342,56.54999924,12,325,354,0.4786450663,0.4786450663,0.5036818851,1,NEW YORK,36,85,104,0,2,0,5,0,97,12,58,0,0,0,1,19609,40.50417174,95,50.59406569,95
11065,361194000961,Not Applicable,3611940,72,High,161,45.04000092,10.1,219,234,0.4834437086,0.4834437086,0.3554083885,1,NEW YORK,36,90,71,0,2,1,6,1,61,11,25,0,1,2,1,20831,40.50417174,95,50.59406569,95
11066,361764001578,Yes,3617640,111,High,154,39.00999832,12.3,240,238,0.5020920502,0.5020920502,0.3221757322,1,NEW YORK,36,85,133,0,0,2,1,1,129,12,40,0,5,0,1,21041,40.50417174,95,50.59406569,90
11067,362001004344,Yes,3620010,39,High,141,24.03000069,10.1,123,119,0.5082644628,0.5082644628,0.5826446281,1,NEW YORK,36,70,40,0,1,1,17,0,21,8,25,0,3,3,1,21758,40.50417174,70,50.59406569,90
11068,362145003047,Yes,3621450,52,High,120,25.01000023,11.2,144,136,0.5142857143,0.5142857143,0.4285714286,1,NEW YORK,36,90,56,0,0,0,0,1,55,6,24,0,1,0,1,22545,40.50417174,90,50.59406569,90
11069,363195004279,Yes,3631950,59,High,135,30.03000069,11.4,176,167,0.5131195335,0.5131195335,0.3935860058,1,NEW YORK,36,90,44,0,1,1,1,2,39,7,19,0,0,0,1,20523,40.50417174,90,50.59406569,90
11070,360546000272,Not Applicable,3605460,272,High,234,99.59999847,11.8,590,582,0.5034129693,0.5034129693,0.1996587031,1,NEW YORK,36,96,268,1,32,22,9,6,198,39,48,0,1,3,1,19653,40.50417174,95,50.59406569,95
11071,360558000285,Not Applicable,3605580,259,High,395,93.01000214,11.3,533,517,0.5076190476,0.5076190476,0.3761904762,1,NEW YORK,36,88,281,1,3,11,18,5,243,35,119,0,5,3,1,21359,40.50417174,95,50.59406569,95
11072,360753000536,Not Applicable,3607530,316,High,363,81.98999786,14.8,615,596,0.5078447564,0.5078447564,0.2997522709,1,NEW YORK,36,95,337,0,15,22,17,11,272,41,95,0,6,0,1,18063,40.50417174,96,50.59406569,96
11073,360969000741,Not Applicable,3609690,227,High,547,87.61000061,10.8,505,443,0.5327004219,0.5327004219,0.5770042194,1,NEW YORK,36,91,243,1,2,56,47,13,124,26,129,0,5,5,1,21986,40.50417174,95,50.59406569,95
11074,360993000767,Not Applicable,3609930,64,High,237,48.04000092,10.4,249,251,0.498,0.498,0.474,1,NEW YORK,36,85,73,0,0,8,6,1,58,8,36,0,0,2,1,25057,40.50417174,90,50.59406569,90
